Site,Site Name,Energy Consumption (kWh),Date
CCC0511,Caliber 0511,2355.44,3/30/2020
CCC0511,Caliber 0511,2293.76,3/31/2020
CCC0511,Caliber 0511,2063.01,4/1/2020
CCC0511,Caliber 0511,2251.48,4/2/2020
CCC0511,Caliber 0511,2295.54,4/3/2020
CCC0511,Caliber 0511,1292.18,4/4/2020
CCC0511,Caliber 0511,1284.86,4/5/2020
CCC0511,Caliber 0511,2070.76,4/6/2020
CCC0511,Caliber 0511,2251,4/7/2020
CCC0511,Caliber 0511,2632.55,4/8/2020
CCC0511,Caliber 0511,2569.86,4/9/2020
CCC0511,Caliber 0511,2172.1,4/10/2020
CCC0511,Caliber 0511,1597.92,4/11/2020
CCC0511,Caliber 0511,1613.38,4/12/2020
CCC0511,Caliber 0511,2397.32,4/13/2020
CCC0511,Caliber 0511,2380.53,4/14/2020
CCC0511,Caliber 0511,2097.99,4/15/2020
CCC0511,Caliber 0511,2069.27,4/16/2020
CCC0511,Caliber 0511,2069.81,4/17/2020
CCC0511,Caliber 0511,1751.91,4/18/2020
CCC0511,Caliber 0511,999.78,4/19/2020
CCC0511,Caliber 0511,1994.86,4/20/2020
CCC0511,Caliber 0511,2318.14,4/21/2020
CCC0511,Caliber 0511,2259.98,4/22/2020
CCC0511,Caliber 0511,2303.58,4/23/2020
CCC0511,Caliber 0511,2677.02,4/24/2020
CCC0511,Caliber 0511,1939.4,4/25/2020
CCC0511,Caliber 0511,1480.6,4/26/2020
CCC0511,Caliber 0511,2076.91,4/27/2020
CCC0511,Caliber 0511,2344.98,4/28/2020
CCC0511,Caliber 0511,2181.65,4/29/2020
CCC0511,Caliber 0511,2200.12,4/30/2020
CCC0511,Caliber 0511,2032.27,5/1/2020
CCC0511,Caliber 0511,1855.16,5/2/2020
CCC0511,Caliber 0511,1573.04,5/3/2020
CCC0511,Caliber 0511,2037.53,5/4/2020
CCC0511,Caliber 0511,2338.81,5/5/2020
CCC0511,Caliber 0511,2223.06,5/6/2020
CCC0511,Caliber 0511,2276.34,5/7/2020
CCC0511,Caliber 0511,2539.12,5/8/2020
CCC0511,Caliber 0511,1663.22,5/9/2020
CCC0511,Caliber 0511,1418.1,5/10/2020
CCC0511,Caliber 0511,2262.05,5/11/2020
CCC0511,Caliber 0511,2339.96,5/12/2020
CCC0511,Caliber 0511,2416.76,5/13/2020
CCC0511,Caliber 0511,2249.21,5/14/2020
CCC0511,Caliber 0511,2331.23,5/15/2020
CCC0511,Caliber 0511,1826.18,5/16/2020
CCC0511,Caliber 0511,1883.64,5/17/2020
CCC0511,Caliber 0511,2353.29,5/18/2020
CCC0511,Caliber 0511,2590.39,5/19/2020
CCC0511,Caliber 0511,2599.24,5/20/2020
CCC0511,Caliber 0511,2567.93,5/21/2020
CCC0511,Caliber 0511,2525.71,5/22/2020
CCC0511,Caliber 0511,2159.36,5/23/2020
CCC0511,Caliber 0511,2396.36,5/24/2020
CCC0511,Caliber 0511,1863.3,5/25/2020
CCC0511,Caliber 0511,2426.17,5/26/2020
CCC0511,Caliber 0511,2174.91,5/27/2020
CCC0511,Caliber 0511,2283.47,5/28/2020
CCC0511,Caliber 0511,2489.03,5/29/2020
CCC0511,Caliber 0511,2126.1,5/30/2020
CCC0511,Caliber 0511,2346.74,5/31/2020
CCC0511,Caliber 0511,2800.5,6/1/2020
CCC0511,Caliber 0511,2828.39,6/2/2020
CCC0511,Caliber 0511,2647,6/3/2020
CCC0511,Caliber 0511,2586.49,6/4/2020
CCC0511,Caliber 0511,2665.32,6/5/2020
CCC0511,Caliber 0511,2131.62,6/6/2020
CCC0511,Caliber 0511,2393.62,6/7/2020
CCC0511,Caliber 0511,2894.76,6/8/2020
CCC0511,Caliber 0511,2780.59,6/9/2020
CCC0511,Caliber 0511,2616.82,6/10/2020
CCC0511,Caliber 0511,2639.6,6/11/2020
CCC0511,Caliber 0511,2619.48,6/12/2020
CCC0511,Caliber 0511,2301.07,6/13/2020
CCC0511,Caliber 0511,2424.68,6/14/2020
CCC0511,Caliber 0511,2566.94,6/15/2020
CCC0511,Caliber 0511,2749.2,6/16/2020
CCC0511,Caliber 0511,2779.37,6/17/2020
CCC0511,Caliber 0511,3092.73,6/18/2020
CCC0511,Caliber 0511,2822.52,6/19/2020
CCC0511,Caliber 0511,1973.72,6/20/2020
CCC0511,Caliber 0511,2102.64,6/21/2020
CCC0511,Caliber 0511,2749.1,6/22/2020
CCC0511,Caliber 0511,2697.01,6/23/2020
CCC0511,Caliber 0511,2780.79,6/24/2020
CCC0511,Caliber 0511,3049.64,6/25/2020
CCC0511,Caliber 0511,2841.02,6/26/2020
CCC0511,Caliber 0511,2196.54,6/27/2020
CCC0511,Caliber 0511,2203.91,6/28/2020
CCC0511,Caliber 0511,2727.9,6/29/2020
CCC0511,Caliber 0511,2802.97,6/30/2020
CCC0511,Caliber 0511,3053.64,7/1/2020
CCC0511,Caliber 0511,2815.18,7/2/2020
CCC0511,Caliber 0511,1886.78,7/3/2020
CCC0511,Caliber 0511,1873.83,7/4/2020
CCC0511,Caliber 0511,2167,7/5/2020
CCC0511,Caliber 0511,2649.95,7/6/2020
CCC0511,Caliber 0511,2740.78,7/7/2020
CCC0511,Caliber 0511,2820.46,7/8/2020
CCC0511,Caliber 0511,2856.26,7/9/2020
CCC0511,Caliber 0511,2702.86,7/10/2020
CCC0511,Caliber 0511,2042.73,7/11/2020
CCC0511,Caliber 0511,1918.83,7/12/2020
CCC0511,Caliber 0511,2838.19,7/13/2020
CCC0511,Caliber 0511,2851.41,7/14/2020
CCC0511,Caliber 0511,145.38,7/15/2020
CCC0511,Caliber 0511,0,7/16/2020
CCC0511,Caliber 0511,0,7/17/2020
CCC0511,Caliber 0511,0,7/18/2020
CCC0511,Caliber 0511,0,7/19/2020
CCC0511,Caliber 0511,0,7/20/2020
CCC0511,Caliber 0511,0,7/21/2020
CCC0511,Caliber 0511,0,7/22/2020
CCC0511,Caliber 0511,0,7/23/2020
CCC0511,Caliber 0511,0,7/24/2020
CCC0511,Caliber 0511,0,7/25/2020
CCC0511,Caliber 0511,0,7/26/2020
CCC0511,Caliber 0511,0,7/27/2020
CCC0511,Caliber 0511,0,7/28/2020
CCC0511,Caliber 0511,0,7/29/2020
CCC0511,Caliber 0511,0,7/30/2020
CCC0511,Caliber 0511,0,7/31/2020
CCC0511,Caliber 0511,0,8/1/2020
CCC0511,Caliber 0511,0,8/2/2020
CCC0511,Caliber 0511,0,8/3/2020
CCC0511,Caliber 0511,0,8/4/2020
CCC0511,Caliber 0511,0,8/5/2020
CCC0511,Caliber 0511,0,8/6/2020
CCC0511,Caliber 0511,0,8/7/2020
CCC0511,Caliber 0511,0,8/8/2020
CCC0511,Caliber 0511,0,8/9/2020
CCC0511,Caliber 0511,0,8/10/2020
CCC0511,Caliber 0511,0,8/11/2020
CCC0511,Caliber 0511,0,8/12/2020
CCC0511,Caliber 0511,0,8/13/2020
CCC0511,Caliber 0511,0,8/14/2020
CCC0511,Caliber 0511,0,8/15/2020
CCC0511,Caliber 0511,0,8/16/2020
CCC0511,Caliber 0511,0,8/17/2020
CCC0511,Caliber 0511,0,8/18/2020
CCC0511,Caliber 0511,0,8/19/2020
CCC0511,Caliber 0511,0,8/20/2020
CCC0511,Caliber 0511,0,8/21/2020
CCC0511,Caliber 0511,0,8/22/2020
CCC0511,Caliber 0511,0,8/23/2020
CCC0511,Caliber 0511,0,8/24/2020
CCC0511,Caliber 0511,0,8/25/2020
CCC0511,Caliber 0511,0,8/26/2020
CCC0511,Caliber 0511,0,8/27/2020
CCC0511,Caliber 0511,0,8/28/2020
CCC0511,Caliber 0511,0,8/29/2020
CCC0511,Caliber 0511,0,8/30/2020
CCC0511,Caliber 0511,0,8/31/2020
CCC0511,Caliber 0511,0,9/1/2020
CCC0511,Caliber 0511,0,9/2/2020
CCC0511,Caliber 0511,0,9/3/2020
CCC0511,Caliber 0511,0,9/4/2020
CCC0511,Caliber 0511,0,9/5/2020
CCC0511,Caliber 0511,0,9/6/2020
CCC0511,Caliber 0511,0,9/7/2020
CCC0511,Caliber 0511,0,9/8/2020
CCC0511,Caliber 0511,0,9/9/2020
CCC0511,Caliber 0511,0,9/10/2020
CCC0511,Caliber 0511,0,9/11/2020
CCC0511,Caliber 0511,0,9/12/2020
CCC0511,Caliber 0511,0,9/13/2020
CCC0511,Caliber 0511,0,9/14/2020
CCC0511,Caliber 0511,0,9/15/2020
CCC0511,Caliber 0511,0,9/16/2020
CCC0511,Caliber 0511,0,9/17/2020
CCC0511,Caliber 0511,0,9/18/2020
CCC0511,Caliber 0511,0,9/19/2020
CCC0511,Caliber 0511,0,9/20/2020
CCC0511,Caliber 0511,0,9/21/2020
CCC0511,Caliber 0511,0,9/22/2020
CCC0511,Caliber 0511,0,9/23/2020
CCC0511,Caliber 0511,0,9/24/2020
CCC0511,Caliber 0511,0,9/25/2020
CCC0511,Caliber 0511,0,9/26/2020
CCC0511,Caliber 0511,0,9/27/2020
CCC0511,Caliber 0511,0,9/28/2020
CCC0511,Caliber 0511,0,9/29/2020
CCC0511,Caliber 0511,0,9/30/2020
CCC0511,Caliber 0511,0,10/1/2020
CCC0511,Caliber 0511,0,10/2/2020
CCC0511,Caliber 0511,0,10/3/2020
CCC0511,Caliber 0511,0,10/4/2020
CCC0511,Caliber 0511,0,10/5/2020
CCC0511,Caliber 0511,0,10/6/2020
CCC0511,Caliber 0511,0,10/7/2020
CCC0511,Caliber 0511,0,10/8/2020
CCC0511,Caliber 0511,0,10/9/2020
CCC0511,Caliber 0511,0,10/10/2020
CCC0511,Caliber 0511,0,10/11/2020
CCC0511,Caliber 0511,0,10/12/2020
CCC0511,Caliber 0511,0,10/13/2020
CCC0511,Caliber 0511,0,10/14/2020
CCC0511,Caliber 0511,0,10/15/2020
CCC0511,Caliber 0511,0,10/16/2020
CCC0511,Caliber 0511,0,10/17/2020
CCC0511,Caliber 0511,0,10/18/2020
CCC0511,Caliber 0511,0,10/19/2020
CCC0511,Caliber 0511,0,10/20/2020
CCC0511,Caliber 0511,0,10/21/2020
CCC0511,Caliber 0511,0,10/22/2020
CCC0511,Caliber 0511,0,10/23/2020
CCC0511,Caliber 0511,0,10/24/2020
CCC0511,Caliber 0511,0,10/25/2020
CCC0511,Caliber 0511,0,10/26/2020
CCC0511,Caliber 0511,0,10/27/2020
CCC0511,Caliber 0511,0,10/28/2020
CCC0511,Caliber 0511,0,10/29/2020
CCC0511,Caliber 0511,0,10/30/2020
CCC0511,Caliber 0511,0,10/31/2020
CCC0511,Caliber 0511,0,11/1/2020
CCC0511,Caliber 0511,0,11/2/2020
CCC0511,Caliber 0511,0,11/3/2020
CCC0511,Caliber 0511,0,11/4/2020
CCC0511,Caliber 0511,0,11/5/2020
CCC0511,Caliber 0511,0,11/6/2020
CCC0511,Caliber 0511,0,11/7/2020
CCC0511,Caliber 0511,0,11/8/2020
CCC0511,Caliber 0511,0,11/9/2020
CCC0511,Caliber 0511,0,11/10/2020
CCC0511,Caliber 0511,0,11/11/2020
CCC0511,Caliber 0511,0,11/12/2020
CCC0511,Caliber 0511,0,11/13/2020
CCC0511,Caliber 0511,0,11/14/2020
CCC0511,Caliber 0511,0,11/15/2020
CCC0511,Caliber 0511,0,11/16/2020
CCC0511,Caliber 0511,0,11/17/2020
CCC0511,Caliber 0511,0,11/18/2020
CCC0511,Caliber 0511,0,11/19/2020
CCC0511,Caliber 0511,0,11/20/2020
CCC0543,Caliber 0543,986.33,11/1/2019
CCC0543,Caliber 0543,438.47,11/2/2019
CCC0543,Caliber 0543,396.11,11/3/2019
CCC0543,Caliber 0543,838.43,11/4/2019
CCC0543,Caliber 0543,857.55,11/5/2019
CCC0543,Caliber 0543,793.52,11/6/2019
CCC0543,Caliber 0543,792.29,11/7/2019
CCC0543,Caliber 0543,721.78,11/8/2019
CCC0543,Caliber 0543,415.97,11/9/2019
CCC0543,Caliber 0543,372.77,11/10/2019
CCC0543,Caliber 0543,812.51,11/11/2019
CCC0543,Caliber 0543,951.09,11/12/2019
CCC0543,Caliber 0543,864.39,11/13/2019
CCC0543,Caliber 0543,864.73,11/14/2019
CCC0543,Caliber 0543,864.47,11/15/2019
CCC0543,Caliber 0543,387.45,11/16/2019
CCC0543,Caliber 0543,345.28,11/17/2019
CCC0543,Caliber 0543,901.3,11/18/2019
CCC0543,Caliber 0543,889.46,11/19/2019
CCC0543,Caliber 0543,768.68,11/20/2019
CCC0543,Caliber 0543,926.93,11/21/2019
CCC0543,Caliber 0543,862.08,11/22/2019
CCC0543,Caliber 0543,550.48,11/23/2019
CCC0543,Caliber 0543,581.79,11/24/2019
CCC0543,Caliber 0543,895.71,11/25/2019
CCC0543,Caliber 0543,804.3,11/26/2019
CCC0543,Caliber 0543,865.17,11/27/2019
CCC0543,Caliber 0543,388.48,11/28/2019
CCC0543,Caliber 0543,495.02,11/29/2019
CCC0543,Caliber 0543,239.82,11/30/2019
CCC0543,Caliber 0543,146.17,12/1/2019
CCC0543,Caliber 0543,790.7,12/2/2019
CCC0543,Caliber 0543,871.99,12/3/2019
CCC0543,Caliber 0543,876.91,12/4/2019
CCC0543,Caliber 0543,901.7,12/5/2019
CCC0543,Caliber 0543,915.63,12/6/2019
CCC0543,Caliber 0543,366.11,12/7/2019
CCC0543,Caliber 0543,357.05,12/8/2019
CCC0543,Caliber 0543,855.64,12/9/2019
CCC0543,Caliber 0543,940.15,12/10/2019
CCC0543,Caliber 0543,921.92,12/11/2019
CCC0543,Caliber 0543,868.04,12/12/2019
CCC0543,Caliber 0543,895.02,12/13/2019
CCC0543,Caliber 0543,506.98,12/14/2019
CCC0543,Caliber 0543,462.9,12/15/2019
CCC0543,Caliber 0543,918.52,12/16/2019
CCC0543,Caliber 0543,831.84,12/17/2019
CCC0543,Caliber 0543,935.42,12/18/2019
CCC0543,Caliber 0543,932.67,12/19/2019
CCC0543,Caliber 0543,817.04,12/20/2019
CCC0543,Caliber 0543,453.9,12/21/2019
CCC0543,Caliber 0543,385.82,12/22/2019
CCC0543,Caliber 0543,681.81,12/23/2019
CCC0543,Caliber 0543,705.44,12/24/2019
CCC0543,Caliber 0543,400.8,12/25/2019
CCC0543,Caliber 0543,735.86,12/26/2019
CCC0543,Caliber 0543,720.57,12/27/2019
CCC0543,Caliber 0543,648.09,12/28/2019
CCC0543,Caliber 0543,732.07,12/29/2019
CCC0543,Caliber 0543,1089.8,12/30/2019
CCC0543,Caliber 0543,958.09,12/31/2019
CCC0543,Caliber 0543,637.75,1/1/2020
CCC0543,Caliber 0543,1032.59,1/2/2020
CCC0543,Caliber 0543,964.47,1/3/2020
CCC0543,Caliber 0543,638.85,1/4/2020
CCC0543,Caliber 0543,660.04,1/5/2020
CCC0543,Caliber 0543,1139.11,1/6/2020
CCC0543,Caliber 0543,1049.68,1/7/2020
CCC0543,Caliber 0543,1110.7,1/8/2020
CCC0543,Caliber 0543,1137.31,1/9/2020
CCC0543,Caliber 0543,1085.88,1/10/2020
CCC0543,Caliber 0543,670.22,1/11/2020
CCC0543,Caliber 0543,616.76,1/12/2020
CCC0543,Caliber 0543,1132.97,1/13/2020
CCC0543,Caliber 0543,1099.17,1/14/2020
CCC0543,Caliber 0543,1081.04,1/15/2020
CCC0543,Caliber 0543,967.06,1/16/2020
CCC0543,Caliber 0543,976.84,1/17/2020
CCC0543,Caliber 0543,638.23,1/18/2020
CCC0543,Caliber 0543,607.4,1/19/2020
CCC0543,Caliber 0543,1079.72,1/20/2020
CCC0543,Caliber 0543,1093.05,1/21/2020
CCC0543,Caliber 0543,1150.91,1/22/2020
CCC0543,Caliber 0543,1041.39,1/23/2020
CCC0543,Caliber 0543,963.59,1/24/2020
CCC0543,Caliber 0543,647.24,1/25/2020
CCC0543,Caliber 0543,612.96,1/26/2020
CCC0543,Caliber 0543,1143.27,1/27/2020
CCC0543,Caliber 0543,1104.91,1/28/2020
CCC0543,Caliber 0543,1061.77,1/29/2020
CCC0543,Caliber 0543,1107.02,1/30/2020
CCC0543,Caliber 0543,1061.57,1/31/2020
CCC0543,Caliber 0543,657.17,2/1/2020
CCC0543,Caliber 0543,663.89,2/2/2020
CCC0543,Caliber 0543,1158.4,2/3/2020
CCC0543,Caliber 0543,1153.67,2/4/2020
CCC0543,Caliber 0543,1204.43,2/5/2020
CCC0543,Caliber 0543,1105.35,2/6/2020
CCC0543,Caliber 0543,1035.88,2/7/2020
CCC0543,Caliber 0543,662.27,2/8/2020
CCC0543,Caliber 0543,602.96,2/9/2020
CCC0543,Caliber 0543,1082.28,2/10/2020
CCC0543,Caliber 0543,1125.61,2/11/2020
CCC0543,Caliber 0543,981.23,2/12/2020
CCC0543,Caliber 0543,970.21,2/13/2020
CCC0543,Caliber 0543,1059.95,2/14/2020
CCC0543,Caliber 0543,617.34,2/15/2020
CCC0543,Caliber 0543,647.24,2/16/2020
CCC0543,Caliber 0543,955.03,2/17/2020
CCC0543,Caliber 0543,1044.37,2/18/2020
CCC0543,Caliber 0543,1149.37,2/19/2020
CCC0543,Caliber 0543,1058.68,2/20/2020
CCC0543,Caliber 0543,1061.26,2/21/2020
CCC0543,Caliber 0543,500.8,2/22/2020
CCC0543,Caliber 0543,428.54,2/23/2020
CCC0543,Caliber 0543,946.5,2/24/2020
CCC0543,Caliber 0543,771.55,2/25/2020
CCC0543,Caliber 0543,840.6,2/26/2020
CCC0543,Caliber 0543,921.35,2/27/2020
CCC0543,Caliber 0543,861.85,2/28/2020
CCC0543,Caliber 0543,447.13,2/29/2020
CCC0543,Caliber 0543,445.76,3/1/2020
CCC0543,Caliber 0543,740.13,3/2/2020
CCC0543,Caliber 0543,783.25,3/3/2020
CCC0543,Caliber 0543,770.26,3/4/2020
CCC0543,Caliber 0543,887.36,3/5/2020
CCC0543,Caliber 0543,850.01,3/6/2020
CCC0543,Caliber 0543,436.18,3/7/2020
CCC0543,Caliber 0543,329.71,3/8/2020
CCC0543,Caliber 0543,788.47,3/9/2020
CCC0543,Caliber 0543,959.38,3/10/2020
CCC0543,Caliber 0543,904.16,3/11/2020
CCC0543,Caliber 0543,879.69,3/12/2020
CCC0543,Caliber 0543,770.47,3/13/2020
CCC0543,Caliber 0543,367.82,3/14/2020
CCC0543,Caliber 0543,391.06,3/15/2020
CCC0543,Caliber 0543,727.61,3/16/2020
CCC0543,Caliber 0543,836,3/17/2020
CCC0543,Caliber 0543,780.81,3/18/2020
CCC0543,Caliber 0543,782.82,3/19/2020
CCC0543,Caliber 0543,723.83,3/20/2020
CCC0543,Caliber 0543,391.55,3/21/2020
CCC0543,Caliber 0543,370.78,3/22/2020
CCC0543,Caliber 0543,794.14,3/23/2020
CCC0543,Caliber 0543,828.57,3/24/2020
CCC0543,Caliber 0543,812.58,3/25/2020
CCC0543,Caliber 0543,848.78,3/26/2020
CCC0543,Caliber 0543,732.37,3/27/2020
CCC0543,Caliber 0543,351.31,3/28/2020
CCC0543,Caliber 0543,198.13,3/29/2020
CCC0543,Caliber 0543,717.46,3/30/2020
CCC0543,Caliber 0543,742.33,3/31/2020
CCC0543,Caliber 0543,798.86,4/1/2020
CCC0543,Caliber 0543,649.13,4/2/2020
CCC0543,Caliber 0543,728.32,4/3/2020
CCC0543,Caliber 0543,457.24,4/4/2020
CCC0543,Caliber 0543,406.56,4/5/2020
CCC0543,Caliber 0543,542.87,4/6/2020
CCC0543,Caliber 0543,708.92,4/7/2020
CCC0543,Caliber 0543,781.14,4/8/2020
CCC0543,Caliber 0543,768.05,4/9/2020
CCC0543,Caliber 0543,755.17,4/10/2020
CCC0543,Caliber 0543,465.19,4/11/2020
CCC0543,Caliber 0543,481.71,4/12/2020
CCC0543,Caliber 0543,714.92,4/13/2020
CCC0543,Caliber 0543,775.61,4/14/2020
CCC0543,Caliber 0543,681.14,4/15/2020
CCC0543,Caliber 0543,667.33,4/16/2020
CCC0543,Caliber 0543,791.17,4/17/2020
CCC0543,Caliber 0543,497.78,4/18/2020
CCC0543,Caliber 0543,494.27,4/19/2020
CCC0543,Caliber 0543,652.68,4/20/2020
CCC0543,Caliber 0543,710.73,4/21/2020
CCC0543,Caliber 0543,736.27,4/22/2020
CCC0543,Caliber 0543,741.4,4/23/2020
CCC0543,Caliber 0543,778.52,4/24/2020
CCC0543,Caliber 0543,488.18,4/25/2020
CCC0543,Caliber 0543,379.69,4/26/2020
CCC0543,Caliber 0543,690.76,4/27/2020
CCC0543,Caliber 0543,793.37,4/28/2020
CCC0543,Caliber 0543,757.5,4/29/2020
CCC0543,Caliber 0543,862.37,4/30/2020
CCC0543,Caliber 0543,771.42,5/1/2020
CCC0543,Caliber 0543,496.16,5/2/2020
CCC0543,Caliber 0543,516.75,5/3/2020
CCC0543,Caliber 0543,861.94,5/4/2020
CCC0543,Caliber 0543,788.36,5/5/2020
CCC0543,Caliber 0543,784.78,5/6/2020
CCC0543,Caliber 0543,814.04,5/7/2020
CCC0543,Caliber 0543,693.59,5/8/2020
CCC0543,Caliber 0543,401.14,5/9/2020
CCC0543,Caliber 0543,366.48,5/10/2020
CCC0543,Caliber 0543,634.02,5/11/2020
CCC0543,Caliber 0543,797.84,5/12/2020
CCC0543,Caliber 0543,824.79,5/13/2020
CCC0543,Caliber 0543,916.38,5/14/2020
CCC0543,Caliber 0543,870.83,5/15/2020
CCC0543,Caliber 0543,457.21,5/16/2020
CCC0543,Caliber 0543,432.22,5/17/2020
CCC0543,Caliber 0543,671.43,5/18/2020
CCC0543,Caliber 0543,762.8,5/19/2020
CCC0543,Caliber 0543,720.05,5/20/2020
CCC0543,Caliber 0543,778.93,5/21/2020
CCC0543,Caliber 0543,756.89,5/22/2020
CCC0543,Caliber 0543,559.46,5/23/2020
CCC0543,Caliber 0543,441.29,5/24/2020
CCC0543,Caliber 0543,405.28,5/25/2020
CCC0543,Caliber 0543,764.69,5/26/2020
CCC0543,Caliber 0543,702.01,5/27/2020
CCC0543,Caliber 0543,818.79,5/28/2020
CCC0543,Caliber 0543,794.46,5/29/2020
CCC0543,Caliber 0543,435.33,5/30/2020
CCC0543,Caliber 0543,422.56,5/31/2020
CCC0543,Caliber 0543,850.29,6/1/2020
CCC0543,Caliber 0543,782.32,6/2/2020
CCC0543,Caliber 0543,731.05,6/3/2020
CCC0543,Caliber 0543,837.95,6/4/2020
CCC0543,Caliber 0543,668.02,6/5/2020
CCC0543,Caliber 0543,565.54,6/6/2020
CCC0543,Caliber 0543,497.86,6/7/2020
CCC0543,Caliber 0543,819.53,6/8/2020
CCC0543,Caliber 0543,922.04,6/9/2020
CCC0543,Caliber 0543,898.75,6/10/2020
CCC0543,Caliber 0543,865.38,6/11/2020
CCC0543,Caliber 0543,760.95,6/12/2020
CCC0543,Caliber 0543,451.61,6/13/2020
CCC0543,Caliber 0543,425.32,6/14/2020
CCC0543,Caliber 0543,733.19,6/15/2020
CCC0543,Caliber 0543,910.25,6/16/2020
CCC0543,Caliber 0543,838.37,6/17/2020
CCC0543,Caliber 0543,825.4,6/18/2020
CCC0543,Caliber 0543,898.72,6/19/2020
CCC0543,Caliber 0543,479.15,6/20/2020
CCC0543,Caliber 0543,401.8,6/21/2020
CCC0543,Caliber 0543,703.78,6/22/2020
CCC0543,Caliber 0543,884.5,6/23/2020
CCC0543,Caliber 0543,846.37,6/24/2020
CCC0543,Caliber 0543,797.58,6/25/2020
CCC0543,Caliber 0543,720.58,6/26/2020
CCC0543,Caliber 0543,458.63,6/27/2020
CCC0543,Caliber 0543,418.3,6/28/2020
CCC0543,Caliber 0543,846.86,6/29/2020
CCC0543,Caliber 0543,932.82,6/30/2020
CCC0543,Caliber 0543,907.74,7/1/2020
CCC0543,Caliber 0543,782.26,7/2/2020
CCC0543,Caliber 0543,472.02,7/3/2020
CCC0543,Caliber 0543,468.06,7/4/2020
CCC0543,Caliber 0543,441.45,7/5/2020
CCC0543,Caliber 0543,793.42,7/6/2020
CCC0543,Caliber 0543,928.73,7/7/2020
CCC0543,Caliber 0543,931.9,7/8/2020
CCC0543,Caliber 0543,945.59,7/9/2020
CCC0543,Caliber 0543,765.29,7/10/2020
CCC0543,Caliber 0543,510.29,7/11/2020
CCC0543,Caliber 0543,311.22,7/12/2020
CCC0543,Caliber 0543,681.72,7/13/2020
CCC0543,Caliber 0543,756.21,7/14/2020
CCC0543,Caliber 0543,786.28,7/15/2020
CCC0543,Caliber 0543,845.82,7/16/2020
CCC0543,Caliber 0543,808.86,7/17/2020
CCC0543,Caliber 0543,558.11,7/18/2020
CCC0543,Caliber 0543,469,7/19/2020
CCC0543,Caliber 0543,702.03,7/20/2020
CCC0543,Caliber 0543,937.25,7/21/2020
CCC0543,Caliber 0543,868.38,7/22/2020
CCC0543,Caliber 0543,1084.64,7/23/2020
CCC0543,Caliber 0543,973.51,7/24/2020
CCC0543,Caliber 0543,496.15,7/25/2020
CCC0543,Caliber 0543,477.33,7/26/2020
CCC0543,Caliber 0543,834.16,7/27/2020
CCC0543,Caliber 0543,946.98,7/28/2020
CCC0543,Caliber 0543,974.8,7/29/2020
CCC0543,Caliber 0543,938.5,7/30/2020
CCC0543,Caliber 0543,759.43,7/31/2020
CCC0543,Caliber 0543,442.67,8/1/2020
CCC0543,Caliber 0543,443.39,8/2/2020
CCC0543,Caliber 0543,845.96,8/3/2020
CCC0543,Caliber 0543,876.05,8/4/2020
CCC0543,Caliber 0543,860.87,8/5/2020
CCC0543,Caliber 0543,951.58,8/6/2020
CCC0543,Caliber 0543,954.86,8/7/2020
CCC0543,Caliber 0543,585.53,8/8/2020
CCC0543,Caliber 0543,478.98,8/9/2020
CCC0543,Caliber 0543,837.9,8/10/2020
CCC0543,Caliber 0543,939.95,8/11/2020
CCC0543,Caliber 0543,916.74,8/12/2020
CCC0543,Caliber 0543,911.09,8/13/2020
CCC0543,Caliber 0543,980.72,8/14/2020
CCC0543,Caliber 0543,624.37,8/15/2020
CCC0543,Caliber 0543,498.24,8/16/2020
CCC0543,Caliber 0543,911.09,8/17/2020
CCC0543,Caliber 0543,927.82,8/18/2020
CCC0543,Caliber 0543,926.3,8/19/2020
CCC0543,Caliber 0543,857.29,8/20/2020
CCC0543,Caliber 0543,856.33,8/21/2020
CCC0543,Caliber 0543,481.44,8/22/2020
CCC0543,Caliber 0543,463.35,8/23/2020
CCC0543,Caliber 0543,793.77,8/24/2020
CCC0543,Caliber 0543,735.41,8/25/2020
CCC0543,Caliber 0543,853.56,8/26/2020
CCC0543,Caliber 0543,868.1,8/27/2020
CCC0543,Caliber 0543,848.61,8/28/2020
CCC0543,Caliber 0543,518.82,8/29/2020
CCC0543,Caliber 0543,301.97,8/30/2020
CCC0543,Caliber 0543,908.03,8/31/2020
CCC0543,Caliber 0543,931,9/1/2020
CCC0543,Caliber 0543,820.38,9/2/2020
CCC0543,Caliber 0543,858.04,9/3/2020
CCC0543,Caliber 0543,838.86,9/4/2020
CCC0543,Caliber 0543,426,9/5/2020
CCC0543,Caliber 0543,430.7,9/6/2020
CCC0543,Caliber 0543,448.72,9/7/2020
CCC0543,Caliber 0543,847.09,9/8/2020
CCC0543,Caliber 0543,802.07,9/9/2020
CCC0543,Caliber 0543,718.28,9/10/2020
CCC0543,Caliber 0543,606.72,9/11/2020
CCC0543,Caliber 0543,418.26,9/12/2020
CCC0543,Caliber 0543,415.45,9/13/2020
CCC0543,Caliber 0543,794.39,9/14/2020
CCC0543,Caliber 0543,887.83,9/15/2020
CCC0543,Caliber 0543,828.75,9/16/2020
CCC0543,Caliber 0543,777.28,9/17/2020
CCC0543,Caliber 0543,922.64,9/18/2020
CCC0543,Caliber 0543,473.9,9/19/2020
CCC0543,Caliber 0543,379.56,9/20/2020
CCC0543,Caliber 0543,841.22,9/21/2020
CCC0543,Caliber 0543,830.16,9/22/2020
CCC0543,Caliber 0543,842.64,9/23/2020
